id,start_x,start_y,end_x,end_y,towards_light
22,197,377,340,466,False
23,325,281,234,388,False
24,87,323,49,342,False
25,512,359,474,323,True
26,438,309,365,366,False
27,306,283,315,234,True
28,174,161,217,162,True
29,431,87,179,24,False
30,80,227,22,260,False
1,413,171,353,140,True
2,38,44,124,16,True
3,11,80,33,112,True
4,627,137,564,20,True
5,565,36,623,120,False
6,561,100,562,106,False
7,109,424,92,420,False
8,14,273,23,233,True
9,497,447,594,457,False
10,157,466,169,190,True
11,67,473,17,346,True
12,234,415,198,454,False
13,249,413,358,182,True
14,454,373,419,175,True
15,620,354,595,217,True
16,18,421,31,408,True
17,359,375,361,227,True
18,519,316,488,249,True
19,459,398,395,367,True
20,618,351,614,379,False
21,331,371,369,292,True
22,197,377,340,466,False
23,325,281,234,388,False
24,87,323,49,342,False
25,512,359,474,323,True
26,438,309,365,366,False
27,306,283,315,234,True
28,174,161,217,162,True
29,431,87,179,24,False
30,80,227,22,260,False
1,413,171,353,140,True
2,69,40,105,8,True
3,11,80,33,112,True
4,627,137,564,20,True
5,565,36,623,120,False
6,561,100,562,106,False
7,109,424,92,420,False
8,14,273,23,233,True
9,497,447,594,457,False
10,157,466,169,190,True
11,67,473,17,346,True
12,234,415,198,454,False
13,249,413,358,182,True
14,454,373,419,175,True
15,620,354,595,217,True
16,18,421,31,408,True
17,359,375,361,227,True
18,491,301,494,241,True
19,459,398,395,367,True
20,618,351,614,379,False
21,331,371,369,292,True
22,197,377,320,454,False
23,325,281,234,388,False
24,87,323,49,342,False
25,512,359,474,323,True
26,438,309,365,366,False
27,306,283,315,234,True
28,174,161,217,162,True
29,431,87,179,24,False
30,80,227,22,260,False
1,413,171,353,140,True
2,69,40,105,8,True
3,11,80,33,112,True
4,627,137,564,20,True
5,565,36,623,120,False
6,561,100,562,106,False
7,109,424,92,420,False
8,14,273,23,233,True
9,497,447,594,457,False
10,157,466,169,190,True
11,67,473,17,346,True
12,234,415,198,454,False
13,275,392,345,213,True
14,454,373,419,175,True
15,616,329,610,227,True
16,18,421,31,408,True
17,359,375,361,227,True
18,522,310,487,248,True
19,459,398,395,367,True
20,618,351,614,379,False
21,331,371,394,281,True
22,197,377,320,454,False
23,325,281,234,388,False
24,87,323,49,342,False
25,513,382,508,337,True
26,438,309,365,366,False
27,306,283,315,234,True
28,174,161,217,162,True
29,431,87,179,24,False
30,80,227,22,260,False
1,413,171,353,140,True
2,69,40,105,8,True
3,11,80,33,112,True
4,627,137,564,20,True
5,565,36,623,120,False
6,561,100,562,106,False
7,109,424,92,420,False
8,14,273,23,233,True
9,497,447,594,457,False
10,157,466,169,190,True
11,67,473,17,346,True
12,234,415,198,454,False
13,242,383,344,214,True
14,454,373,419,175,True
15,619,299,612,227,True
16,18,421,31,408,True
17,359,375,361,227,True
18,504,304,493,241,True
19,459,398,395,367,True
20,618,351,614,379,False
21,331,371,393,279,True
22,197,377,320,454,False
23,325,281,234,388,False
24,87,323,49,342,False
25,514,381,513,337,True
26,438,309,365,366,False
27,306,283,315,234,True
28,174,161,217,162,True
29,397,76,202,16,False
30,80,227,22,260,False
1,413,171,353,140,True
2,69,40,105,8,True
3,11,80,33,112,True
4,627,137,564,20,True
5,565,36,623,120,False
6,561,100,562,106,False
7,109,424,92,420,False
8,14,273,23,233,True
9,497,447,594,457,False
10,153,467,174,151,True
11,67,473,17,346,True
12,234,415,198,454,False
13,250,368,345,213,True
14,454,373,419,175,True
15,614,270,612,227,True
16,18,421,31,408,True
17,359,375,361,227,True
18,491,303,495,238,True
19,459,398,395,367,True
20,618,351,614,379,False
21,331,371,391,279,True
22,197,377,320,454,False
23,340,249,238,356,False
24,96,288,68,313,False
25,493,379,517,344,True
26,438,309,365,366,False
27,306,283,315,234,True
28,174,161,217,162,True
29,397,76,202,16,False
30,80,227,22,260,False
1,413,171,353,140,True
2,69,40,105,8,True
3,11,80,33,112,True
4,627,137,564,20,True
5,565,36,623,120,False
6,561,100,562,106,False
7,128,391,110,388,False
8,14,273,23,233,True
9,497,447,594,457,False
10,159,455,136,126,True
11,67,473,17,346,True
12,234,415,198,454,False
13,252,362,345,213,True
14,454,373,419,175,True
15,625,256,612,227,True
16,18,421,31,408,True
17,359,375,361,227,True
18,509,328,494,241,True
19,459,398,395,367,True
20,618,351,614,379,False
21,342,349,390,279,True
22,197,377,320,454,False
23,340,249,238,356,False
24,96,288,68,313,False
25,483,344,518,345,False
26,438,309,365,366,False
27,306,283,315,234,True
28,174,161,217,162,True
29,397,76,202,16,False
30,80,227,22,260,False
1,413,171,353,140,True
2,69,40,105,8,True
3,11,80,33,112,True
4,627,137,564,20,True
5,604,34,612,87,False
6,561,100,562,106,False
7,128,391,110,388,False
8,14,273,23,233,True
9,497,447,594,457,False
10,150,459,133,130,True
11,67,473,17,346,True
12,234,415,198,454,False
13,253,361,344,213,True
14,454,373,419,175,True
15,624,258,613,227,True
16,18,421,31,408,True
17,359,375,361,227,True
18,510,304,494,241,True
19,459,398,395,367,True
20,618,351,614,379,False
21,361,324,383,266,True
22,197,377,294,469,False
23,340,249,238,356,False
24,88,323,100,299,True
25,526,299,520,315,False
26,438,309,365,366,False
27,306,283,315,234,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,413,171,353,140,True
2,69,40,105,8,True
3,11,80,33,112,True
4,627,137,564,20,True
5,602,39,618,59,False
6,561,100,562,106,False
7,128,391,110,388,False
8,14,273,23,233,True
9,497,447,594,457,False
10,150,459,133,130,True
11,67,473,17,346,True
12,234,415,198,454,False
13,253,361,344,213,True
14,485,353,456,169,True
15,624,258,612,228,True
16,18,421,31,408,True
17,359,375,361,227,True
18,518,306,495,242,True
19,459,398,395,367,True
20,618,351,614,379,False
21,349,331,386,276,True
22,197,377,294,469,False
23,340,249,238,356,False
24,88,323,100,299,True
25,501,322,524,348,False
26,438,309,365,366,False
27,306,283,315,234,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,33,112,True
4,627,137,564,20,True
5,602,39,618,59,False
6,561,100,562,106,False
7,128,391,110,388,False
8,14,273,23,233,True
9,497,447,594,457,False
10,151,442,160,104,True
11,67,473,17,346,True
12,234,415,198,454,False
13,253,361,344,213,True
14,474,376,452,168,True
15,607,261,613,229,True
16,18,421,31,408,True
17,359,375,361,227,True
18,532,291,496,242,True
19,459,398,395,367,True
20,618,351,614,379,False
21,349,331,384,274,True
22,197,377,294,469,False
23,340,249,238,356,False
24,88,323,100,299,True
25,528,299,527,347,False
26,438,309,365,366,False
27,301,282,284,229,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,33,112,True
4,627,137,564,20,True
5,602,36,633,13,False
6,561,100,562,106,False
7,128,391,110,388,False
8,14,273,23,233,True
9,497,447,594,457,False
10,154,411,179,93,True
11,67,473,17,346,True
12,234,415,198,454,False
13,253,361,344,213,True
14,472,359,427,159,True
15,607,261,613,229,True
16,18,421,31,408,True
17,359,375,361,227,True
18,565,272,490,220,True
19,459,398,395,367,True
20,618,351,614,379,False
21,354,334,394,268,True
22,197,377,294,469,False
23,340,249,238,356,False
24,88,323,100,299,True
25,527,299,537,279,True
26,438,309,365,366,False
27,301,282,284,229,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,33,112,True
4,607,114,575,56,True
5,602,36,633,13,False
6,561,100,562,106,False
7,128,391,110,388,False
8,14,273,23,233,True
9,497,447,594,457,False
10,159,418,181,88,True
11,67,473,17,346,True
12,234,415,198,454,False
13,248,366,340,231,True
14,469,343,429,159,True
15,607,261,613,229,True
16,18,421,31,408,True
17,359,375,361,227,True
18,565,272,490,220,True
19,459,398,395,367,True
20,618,351,614,379,False
21,354,334,394,268,True
22,197,377,294,469,False
23,340,249,238,356,False
24,88,323,100,299,True
25,501,322,548,313,False
26,438,309,365,366,False
27,301,282,284,229,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,33,112,True
4,607,114,575,56,True
5,602,36,633,13,False
6,561,100,562,106,False
7,128,391,110,388,False
8,14,273,23,233,True
9,499,447,596,436,False
10,187,391,168,56,True
11,67,473,17,346,True
12,234,415,198,454,False
13,254,366,330,201,True
14,468,337,437,128,True
15,607,261,613,229,True
16,18,421,31,408,True
17,359,375,361,227,True
18,511,247,498,200,True
19,459,398,395,367,True
20,618,351,614,379,False
21,338,302,391,270,True
22,197,377,294,469,False
23,340,249,238,356,False
24,88,323,100,299,True
25,527,299,543,309,False
26,438,309,365,366,False
27,301,282,284,229,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,33,112,True
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,106,425,96,342,True
8,14,273,23,233,True
9,499,447,596,436,False
10,186,391,171,55,True
11,64,474,36,313,True
12,234,415,198,454,False
13,305,320,366,226,True
14,442,337,424,130,True
15,607,261,613,229,True
16,18,421,31,408,True
17,359,375,361,227,True
18,523,248,500,199,True
19,459,398,395,367,True
20,609,357,587,358,True
21,368,289,392,259,True
22,197,377,294,469,False
23,340,249,238,356,False
24,88,323,100,299,True
25,502,321,544,309,False
26,437,308,349,342,False
27,301,282,284,229,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,33,112,True
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,125,392,109,356,True
8,14,273,23,233,True
9,532,455,602,430,False
10,187,393,171,54,True
11,66,474,37,313,True
12,233,434,184,471,False
13,284,249,363,227,True
14,441,335,431,131,True
15,607,261,613,229,True
16,18,421,31,408,True
17,398,371,333,230,True
18,522,248,499,199,True
19,459,398,395,367,True
20,609,357,587,358,True
21,367,290,388,264,True
22,197,377,272,465,False
23,340,249,238,356,False
24,88,323,100,299,True
25,528,299,547,311,False
26,432,307,351,328,False
27,301,282,284,229,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,33,112,True
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,118,404,105,353,True
8,14,273,23,233,True
9,551,437,593,397,True
10,161,376,179,47,True
11,52,445,36,313,True
12,233,434,184,471,False
13,315,237,356,224,True
14,442,336,431,152,True
15,607,261,613,229,True
16,18,421,31,408,True
17,398,371,333,230,True
18,523,251,499,198,True
19,459,398,395,367,True
20,609,357,587,358,True
21,386,280,384,264,True
22,197,377,272,465,False
23,340,249,238,356,False
24,88,323,100,299,True
25,504,324,550,293,True
26,433,308,334,347,False
27,301,282,284,229,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,33,112,True
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,136,414,105,352,True
8,14,273,23,233,True
9,541,426,586,396,True
10,157,346,179,48,True
11,24,435,34,312,True
12,233,434,184,471,False
13,317,237,332,230,True
14,440,322,424,152,True
15,607,261,613,229,True
16,18,421,31,408,True
17,398,371,333,230,True
18,525,251,499,198,True
19,459,398,395,367,True
20,609,357,587,358,True
21,372,266,387,261,True
22,197,377,272,465,False
23,340,249,238,356,False
24,88,323,100,299,True
25,530,302,546,310,False
26,437,311,325,329,True
27,301,282,284,229,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,404,198,335,155,True
2,69,40,105,8,True
3,37,107,31,111,False
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,127,414,87,342,True
8,14,273,23,233,True
9,566,450,589,403,True
10,171,278,171,51,True
11,25,407,9,276,True
12,233,434,184,471,False
13,307,275,326,223,True
14,475,325,413,151,True
15,607,261,613,229,True
16,19,420,37,437,False
17,398,371,333,230,True
18,533,235,493,213,True
19,459,398,395,367,True
20,609,357,587,358,True
21,367,268,379,255,True
22,197,377,272,465,False
23,340,249,238,356,False
24,88,323,100,299,True
25,473,340,547,303,False
26,440,321,334,324,True
27,301,282,284,229,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,404,198,335,155,True
2,69,40,105,8,True
3,37,107,31,111,False
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,127,416,110,361,True
8,6,248,26,239,True
9,593,453,581,406,True
10,220,278,172,52,True
11,10,404,10,276,True
12,233,434,184,471,False
13,318,237,333,226,True
14,440,336,414,151,True
15,607,261,613,229,True
16,20,421,37,437,False
17,398,371,333,230,True
18,500,236,493,213,True
19,459,398,395,367,True
20,609,357,587,358,True
21,368,267,371,247,True
22,197,377,272,465,False
23,340,249,238,356,False
24,96,289,97,300,False
25,470,311,547,303,False
26,437,326,337,322,True
27,301,282,284,229,True
28,175,163,194,136,True
29,397,76,202,16,False
30,80,227,22,260,False
1,404,198,335,155,True
2,69,40,105,8,True
3,37,107,31,111,False
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,108,412,106,363,True
8,12,277,11,276,False
9,570,472,586,413,True
10,195,254,174,53,True
11,27,384,18,309,True
12,233,434,184,471,False
13,348,208,358,224,False
14,439,341,421,148,True
15,607,261,613,229,True
16,20,421,50,443,False
17,398,371,333,230,True
18,519,234,503,197,True
19,462,398,327,342,True
20,609,357,587,358,True
21,367,267,378,247,True
22,197,377,272,465,False
23,340,249,238,356,False
24,96,289,97,300,False
25,451,318,558,303,False
26,437,326,337,322,True
27,301,282,284,229,True
28,175,163,194,136,True
29,370,81,222,12,False
30,80,226,29,240,False
1,404,198,335,155,True
2,69,40,105,8,True
3,37,107,31,111,False
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,145,414,107,360,True
8,46,259,11,276,False
9,566,449,581,415,True
10,176,195,174,53,True
11,34,405,51,317,True
12,233,434,184,471,False
13,347,208,352,222,False
14,437,338,419,149,True
15,607,261,613,229,True
16,19,420,51,443,False
17,398,371,333,230,True
18,496,244,496,214,True
19,462,399,329,329,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,340,249,238,356,False
24,96,289,97,300,False
25,466,334,559,304,False
26,437,326,337,322,True
27,301,282,284,229,True
28,175,163,194,136,True
29,370,81,222,12,False
30,73,233,29,240,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,11,137,False
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,143,424,91,358,True
8,53,304,30,241,True
9,595,451,571,415,True
10,174,151,176,52,True
11,12,428,53,316,True
12,233,434,184,471,False
13,338,210,352,220,False
14,458,319,421,150,True
15,607,261,613,229,True
16,18,420,20,427,False
17,398,371,333,230,True
18,499,253,505,197,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,340,249,238,356,False
24,96,289,97,300,False
25,498,329,560,304,False
26,437,326,337,322,True
27,301,282,284,229,True
28,175,163,194,136,True
29,396,78,258,23,True
30,73,233,29,240,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,11,137,False
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,157,398,112,366,True
8,55,303,30,241,True
9,585,458,569,415,True
10,136,126,177,51,True
11,56,375,19,308,True
12,233,434,184,471,False
13,337,209,351,222,False
14,453,280,422,150,True
15,607,261,613,229,True
16,17,420,53,443,True
17,398,371,333,230,True
18,496,242,496,217,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,324,276,262,342,False
24,96,289,97,300,False
25,491,310,561,303,False
26,437,326,337,322,True
27,301,282,284,229,True
28,175,163,194,136,True
29,359,71,283,48,True
30,73,233,29,240,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,11,137,False
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,148,400,111,367,True
8,55,303,30,241,True
9,589,453,559,414,True
10,133,132,176,52,True
11,53,381,19,308,True
12,233,434,184,471,False
13,345,213,348,221,False
14,443,259,422,150,True
15,607,261,613,229,True
16,17,420,19,427,False
17,398,371,333,230,True
18,488,249,503,200,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,324,276,262,342,False
24,96,289,97,300,False
25,513,329,561,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,175,163,194,136,True
29,403,19,282,49,True
30,73,233,29,240,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,11,137,False
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,140,419,109,367,True
8,54,303,30,242,True
9,592,451,533,426,True
10,179,93,175,52,True
11,65,370,19,308,True
12,233,434,184,471,False
13,345,213,348,223,False
14,454,231,422,149,True
15,607,261,613,229,True
16,17,419,19,426,False
17,398,371,333,230,True
18,494,241,496,217,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,96,289,97,300,False
25,508,329,561,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,175,163,194,136,True
29,380,25,282,49,True
30,80,222,33,202,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,11,137,False
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,119,436,109,368,True
8,55,303,29,242,True
9,572,472,543,423,True
10,177,88,175,53,True
11,106,363,19,307,False
12,233,434,184,471,False
13,340,231,341,226,True
14,464,248,421,150,True
15,607,261,613,229,True
16,17,419,53,444,False
17,398,371,333,230,True
18,493,241,504,200,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,96,289,97,300,False
25,474,323,559,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,332,10,282,49,False
30,80,222,33,202,False
1,404,198,335,155,True
2,69,40,105,8,True
3,11,80,11,137,False
4,590,138,573,91,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,55,306,30,241,True
9,562,451,553,416,True
10,178,87,225,68,True
11,108,361,20,308,False
12,233,434,184,471,False
13,332,232,341,228,True
14,445,245,421,148,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,494,241,503,200,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,508,337,563,297,True
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,357,51,281,49,True
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
16,18,419,93,434,True
17,398,371,333,230,True
18,495,242,507,202,True
19,462,399,339,314,True
20,597,371,582,368,True
21,367,267,378,247,True
22,197,377,272,465,False
23,295,250,293,341,False
24,86,322,68,287,True
25,513,337,567,302,False
26,437,326,337,322,True
27,301,282,284,229,True
28,170,191,176,134,True
29,337,33,284,48,False
30,80,226,85,160,True
1,380,182,317,121,True
2,69,40,105,8,True
3,8,80,39,144,True
4,609,114,570,118,True
5,602,36,633,13,False
6,561,100,562,106,False
7,87,436,114,366,True
8,51,272,41,253,True
9,562,451,553,416,True
10,171,55,230,69,True
11,108,361,20,308,False
12,233,434,184,471,False
13,330,201,349,236,False
14,438,220,440,165,True
15,607,261,613,229,True
